47.4251	237.7424	KNTP
47.7707	243.1904	KOOT
47.8029	237.679	KRMT
47.5473	237.2046	KTBW
43.7524	238.688	KWBU
49.1005	237.315	LAN8
43.6646	238.494	LAPN
46.8196	242.1214	LCR1
44.6344	236.8933	LCSO
49.5916	247.399	LETH
43.9836	235.8923	LFLO
47.0003	239.4615	LINH
44.1786	238.0973	LINL
47.9444	238.1691	LKCP
42.1721	239.6533	LKVW
43.7225	247.0665	LLRG
46.3694	239.7153	LMID
49.0581	237.2967	LNG2
47.2188	237.2417	LNGB
46.7629	245.9031	LOLO
44.0512	236.9099	LPSB
44.242	246.5011	LRID
47.6952	238.3104	LSIG
45.3595	238.3528	LSON
47.2824	242.8361	LTAH
49.6941	247.2139	LTH2
49.6939	247.1668	LTHB
46.2781	235.9462	LWCK
46.3732	242.9977	LWST
44.9738	237.0443	MCSO
42.4183	238.7784	MDMT
44.664	238.8696	MDRS
44.0853	238.1748	MECR
48.9997	235.3029	MGRB
45.3287	238.2888	MHTL
42.6143	245.1058	MIDB
49.1592	237.7124	MIS1
48.3707	235.4108	MKAH
47.1309	240.7259	MLKE
46.9829	236.3964	MON3
49.2108	237.3393	MPRG
49.467	236.0859	MRIB
46.7853	238.258	MRSD
47.1306	240.7262	MSLK
46.9294	245.8911	MSOL
45.7549	248.82	MTB3
45.9336	248.9292	MTB9
47.5222	248.7577	MTBE
44.5652	239.8534	MTCL
48.6429	247.6837	MTCU
46.5885	248.0064	MTDT
48.2275	245.6732	MTFV
47.4622	248.6183	MTGF
45.8708	248.5946	MTGT
45.9378	247.49	MTHC
47.4881	248.774	MTPG
48.0708	247.6641	MTPJ
46.95	246.5276	MTUM
47.5491	248.3653	MTVN
45.2431	248.6224	MTYS
46.8356	238.2668	MUIR
49.551	234.4293	MYRA
45.7015	236.0691	MZNT
44.7167	236.7317	NAJF
49.1638	236.0619	NANA
49.1072	236.1032	NANI
49.2948	235.9135	NANO
51.0891	245.942	NCA3
48.8239	236.2801	NCOW
50.4031	233.9441	NCS2
48.2979	235.3751	NEAH
44.585	235.9381	NEWP
42.3063	240.5953	NGWN
47.4951	238.2029	NINT
45.5969	248.3702	NOMT
43.7389	238.7473	NORM
43.9119	236.2613	NOSE
43.5972	247.1721	NPRG
49.5924	233.3834	NTKA
42.6145	245.1039	NTOE
49.3223	236.8931	NVAN
49.3042	236.9913	NVCR
45.3001	237.0245	NWBG
49.2002	237.0583	NWE3
48.1777	242.9519	NWPT
43.7383	237.5554	OAKR
44.066	236.9019	OBEC
46.8998	238.1846	OBSR
46.9524	235.8403	OCEN
44.8967	236.9992	ODOT
47.329	241.2874	ODSA
48.3734	240.4485	OKNG
50.718	246.046	OKT1
50.7252	246.0246	OKTK
50.7017	246.1003	OKTO
46.9612	237.0915	OLAR
51.7921	245.9067	OLDS
49.1795	240.4546	OLI1
47.0448	237.1048	OLMP
44.5145	235.9255	ONAB
44.0232	243.062	ONT1
45.7186	239.7975	ORAL
44.095	238.6984	ORBD
44.0943	238.6981	ORBN
45.227	239.8194	ORCD
42.3805	237.1168	ORCP
45.234	237.1841	ORDN
45.2341	237.1841	ORDO
44.0634	236.8207	ORE4
44.045	236.8381	OREU
43.9864	235.8887	ORFL
45.4978	237.584	ORG1
45.4976	237.5841	ORGR
44.2898	236.8456	ORHA
45.5191	236.9747	ORHB
45.5191	236.9747	ORHI
45.8052	240.6789	ORHM
45.3607	240.4348	ORHP
42.2888	238.3307	ORK5
42.2888	238.3303	ORK6
42.1434	238.1914	ORKF
44.6016	238.859	ORM1
42.3799	237.1155	ORMF
45.1545	237.398	ORMO
45.1879	236.7909	ORMV
44.6748	235.9388	ORNW
43.7464	237.5147	OROR
45.6709	241.1498	ORPE
